Buffer basis points,Transaction date,Buy or sell,Ticker,Ticker name,Amount of shares
15,2020-06-08,SELL,CODX,,774.0
15,2020-06-24,SELL,RCUS,,3.0
15,2020-06-24,BUY,NVAX,,185.0
15,2020-06-29,SELL,EHTH,,90.0
15,2020-07-01,BUY,FVRR,,189.0
15,2020-07-09,BUY,DOCU,,13.0
15,2020-07-28,SELL,VXRT,,4111.0
15,2020-07-29,BUY,LVGO,,137.0
15,2020-07-30,BUY,WKHS,,953.0
15,2020-08-13,SELL,NVAX,,185.0
15,2020-08-27,BUY,BAND,,102.0
15,2020-08-28,SELL,QDEL,,80.0
15,2020-09-08,SELL,AXSM,,168.0
15,2020-09-15,BUY,APPS,,625.0
15,2020-09-21,SELL,CCOI,,123.0
15,2020-09-30,BUY,AGNT,,400.0
15,2020-10-08,BUY,RUN,,225.0
15,2020-10-21,SELL,WKHS,,953.0
15,2020-10-21,BUY,ALTO,,517.0
15,2020-10-22,SELL,AUPH,,702.0
15,2020-10-23,SELL,CCXI1,,206.0
15,2020-10-27,SELL,AGNT,,400.0
15,2020-10-28,SELL,ALTO,,517.0
15,2020-10-29,SELL,EVBG,,92.0
15,2020-11-02,SELL,APPS,,625.0
15,2020-11-03,SELL,DXCM,,34.0
15,2020-11-11,SELL,ZM,,75.0
15,2020-11-11,SELL,TDOC,,74.0
15,2020-11-20,BUY,NIO,,340.0
15,2020-11-23,BUY,FDX,,60.0
15,2020-11-24,BUY,PACB,,1138.0
15,2020-11-27,BUY,AGNT,,324.0
15,2020-11-30,BUY,GNRC,,77.0
15,2020-12-01,BUY,LOB,,412.0
15,2020-12-03,BUY,FRHC,,432.0
15,2020-12-04,BUY,LPRO,,632.0
15,2020-12-14,BUY,PWR,,248.0
15,2020-12-15,BUY,SWAV,,89.0
15,2020-12-16,BUY,KURA,,1.0
15,2021-02-19,SELL,RUN,,225.0
15,2021-02-23,SELL,REGN,,21.0
15,2021-02-25,SELL,PACB,,1138.0
15,2021-02-26,SELL,KURA,,1.0
15,2021-03-02,BUY,SICPQ,,161.0
15,2021-03-03,SELL,NIO,,340.0
15,2021-03-04,SELL,AGNT,,648.0
15,2021-03-04,SELL,BAND,,102.0
15,2021-03-05,SELL,FVRR,,189.0
15,2021-03-08,SELL,SWAV,,89.0
15,2021-03-09,SELL,BILI,,418.0
15,2021-03-23,BUY,CTRN,,239.0
15,2021-03-25,BUY,TPR,,508.0
15,2021-03-29,BUY,WAL,,219.0
15,2021-03-30,BUY,ATKR,,304.0
15,2021-04-05,BUY,DEN,,429.0
15,2021-04-06,BUY,SM,,1273.0
15,2021-04-07,BUY,TPL,,13.0
15,2021-04-08,BUY,CPE,,561.0
15,2021-04-09,BUY,DBRG,,3256.0
15,2021-04-12,BUY,DAC,,346.0
15,2021-04-26,SELL,SICPQ,,161.0
15,2021-05-13,SELL,DOCU,,13.0
15,2021-05-26,BUY,CHRD,,260.0
15,2021-06-15,BUY,COF,,2.0
15,2021-07-19,SELL,CPE,,561.0
15,2021-07-20,SELL,SM,,1273.0
15,2021-08-09,SELL,ZNGA,,1899.0
15,2021-08-13,SELL,CTRN,,239.0
15,2021-08-18,BUY,ORLY,,39.0
15,2021-08-19,BUY,LSI,,196.0
15,2021-09-08,SELL,TPL,,13.0
15,2021-09-09,BUY,EPAM,,39.0
15,2021-09-15,BUY,WST,,53.0
15,2021-09-29,SELL,DBRG,,3256.0
15,2021-10-01,SELL,FDX,,60.0
15,2021-10-08,BUY,PRFT,,197.0
15,2021-10-29,BUY,ASAN,,69.0
15,2021-11-02,BUY,ARES,,2.0
15,2021-11-11,SELL,LPRO,,632.0
15,2021-12-02,SELL,ASAN,,69.0
15,2021-12-03,SELL,COF,,2.0
15,2021-12-06,SELL,SE,,210.0
15,2021-12-13,SELL,GNRC,,77.0
15,2021-12-14,BUY,FDS,,52.0
15,2022-01-04,BUY,BLDR,,299.0
15,2022-01-05,BUY,WIRE,,176.0
15,2022-01-06,SELL,RGEN,,182.0
15,2022-01-06,BUY,COST,,44.0
15,2022-01-07,BUY,ACLS,,338.0
15,2022-01-13,BUY,ON,,360.0
15,2022-01-18,SELL,PRFT,,197.0
15,2022-01-20,SELL,EPAM,,39.0
15,2022-01-21,SELL,LOB,,412.0
15,2022-02-08,BUY,CVE,,1460.0
15,2022-02-17,BUY,VET,,1297.0
15,2022-02-22,BUY,CVX,,167.0
15,2022-02-23,BUY,CNQ,,312.0
15,2022-03-07,SELL,WAL,,219.0
15,2022-03-08,SELL,WST,,53.0
15,2022-03-08,SELL,TPR,,508.0
15,2022-04-06,BUY,ABBV,,145.0
15,2022-04-07,BUY,MCK,,75.0
15,2022-04-08,BUY,MDRX,,372.0
15,2022-04-12,SELL,ACLS,,338.0
15,2022-04-25,SELL,FRHC,,432.0
15,2022-04-26,SELL,ARES,,2.0
15,2022-05-13,BUY,AMR,,143.0
15,2022-05-19,SELL,DAC,,346.0
15,2022-05-20,SELL,COST,,44.0
15,2022-05-25,SELL,BLDR,,299.0
15,2022-05-25,BUY,BMY,,291.0
15,2022-05-26,BUY,SRE,,136.0
15,2022-06-07,SELL,FDS,,52.0
15,2022-06-14,SELL,LSI,,196.0
15,2022-06-14,SELL,MDRX,,372.0
15,2022-06-22,BUY,STNG,,568.0
15,2022-06-23,SELL,DEN,,429.0
15,2022-06-23,SELL,ATKR,,304.0
15,2022-06-23,BUY,PBF,,616.0
15,2022-06-24,SELL,VET,,1297.0
15,2022-06-28,BUY,MRK,,226.0
15,2022-06-29,SELL,WIRE,,176.0
15,2022-07-01,SELL,CHRD,,260.0
15,2022-07-05,SELL,ON,,360.0
15,2022-07-05,SELL,AMR,,143.0
15,2022-07-07,SELL,CVE,,1460.0
15,2022-07-11,BUY,HRB,,551.0
15,2022-07-13,SELL,CNQ,,312.0
15,2022-07-18,BUY,LNTH,,291.0
15,2022-07-19,BUY,CNR,,352.0
15,2022-07-26,BUY,GO,,469.0
15,2022-07-27,BUY,GLNG,,922.0
15,2022-07-28,BUY,SAIL1,,331.0
15,2022-08-01,BUY,SWCH,,627.0
15,2022-08-03,BUY,CHNG,,868.0
15,2022-08-04,BUY,ACC,,320.0
15,2022-08-05,BUY,MNDT,,907.0
15,2022-08-08,BUY,CTIC,,1523.0
15,2022-08-30,BUY,MUSA,,72.0
15,2022-09-26,BUY,INSW,,609.0
15,2022-09-28,SELL,ABBV,,145.0
15,2022-09-29,BUY,DHT,,2600.0
15,2022-10-10,SELL,KR,,346.0
15,2022-10-13,SELL,CTIC,,1523.0
15,2022-10-17,SELL,GO,,469.0
15,2022-10-25,BUY,ELF,,527.0
15,2022-10-28,BUY,HAE,,275.0
15,2022-11-04,SELL,LNTH,,291.0
15,2022-11-09,BUY,AVEO,,1568.0
15,2022-11-14,BUY,FSLR,,149.0
15,2022-11-15,SELL,BMY,,291.0
15,2022-11-16,SELL,SRE,,136.0
15,2022-11-16,BUY,NUVL,,698.0
15,2022-11-17,BUY,MYOV,,847.0
15,2022-12-07,SELL,PBF,,616.0
15,2022-12-20,BUY,ERIE,,82.0
15,2022-12-21,BUY,TTC,,200.0
15,2022-12-22,BUY,RMBS,,223.0
15,2022-12-29,SELL,HRB,,551.0
15,2023-01-10,BUY,AAWW,,203.0
15,2023-01-18,SELL,GLNG,,922.0
15,2023-02-03,BUY,WFRD,,400.0
15,2023-02-06,BUY,YPF,,1957.0
15,2023-02-17,BUY,TDW,,7.0
15,2023-02-21,SELL,CNR,,352.0
15,2023-02-22,SELL,MUSA,,72.0
15,2023-03-07,BUY,ALGM,,522.0
15,2023-04-03,BUY,NSIT,,164.0
15,2023-04-04,BUY,IPAR,,160.0
15,2023-04-05,SELL,NUVL,,698.0
15,2023-04-25,BUY,WYNN,,209.0
15,2023-05-03,BUY,NVO,,45.0
15,2023-05-05,SELL,INSW,,609.0
15,2023-05-05,SELL,DHT,,2600.0
15,2023-05-08,BUY,PEN,,74.0
15,2023-06-07,BUY,BLDR,,182.0
15,2023-06-08,BUY,TPH,,4.0
15,2023-06-13,SELL,STNG,,568.0
15,2023-06-14,SELL,ERIE,,82.0
15,2023-06-15,SELL,TTC,,200.0
15,2023-07-17,BUY,NVDA,,55.0
15,2023-07-18,BUY,MANH,,124.0
15,2023-07-19,BUY,PANW,,48.0
15,2023-08-28,SELL,ALGM,,522.0
15,2023-09-26,SELL,IPAR,,160.0
15,2023-09-27,SELL,FSLR,,149.0
15,2023-09-28,SELL,PEN,,74.0
15,2023-09-28,BUY,CEG,,220.0
15,2023-10-06,SELL,ELF,,527.0
15,2023-10-16,SELL,WYNN,,209.0
15,2023-10-26,SELL,BLDR,,182.0
15,2023-10-26,BUY,VRT,,634.0
15,2023-10-27,BUY,UEC,,4184.0
15,2023-10-30,BUY,ANF,,398.0
15,2023-10-31,SELL,YPF,,1957.0
15,2023-11-07,BUY,MMYT,,596.0
15,2023-11-15,BUY,CLS,,937.0
15,2023-11-28,BUY,CNR,,240.0
15,2023-11-29,SELL,TPH,,4.0
15,2023-12-01,BUY,AEO,,1325.0
15,2024-01-02,BUY,CVSA,,23.0
15,2024-01-08,SELL,MANH,,124.0
15,2024-01-23,SELL,AEE,,155.0
15,2024-02-08,BUY,NRG,,546.0
15,2024-02-20,SELL,CNR,,240.0
15,2024-02-22,SELL,PANW,,48.0
15,2024-02-23,BUY,AGO,,352.0
15,2024-03-21,BUY,WING,,26.0
15,2024-03-25,BUY,CNM,,4.0
15,2024-06-12,SELL,UEC,,4184.0
15,2024-07-16,BUY,TRGP,,185.0
15,2024-07-31,SELL,VRT,,634.0
15,2024-07-31,SELL,RMBS,,223.0
15,2024-08-05,SELL,ANF,,398.0
15,2024-08-15,SELL,AGO,,352.0
15,2024-08-30,BUY,ADMA,,2036.0
15,2024-09-03,BUY,CRS,,244.0
15,2024-09-05,SELL,CNM,,4.0
15,2024-09-05,BUY,LMT,,58.0
15,2024-09-06,SELL,WFRD,,400.0
15,2024-09-09,SELL,TDW,,7.0
15,2024-09-09,SELL,CLS,,937.0
15,2024-09-17,BUY,FOX,,938.0
15,2024-10-07,BUY,WELL,,290.0
15,2024-10-08,BUY,AHR,,1453.0
15,2024-10-09,BUY,AFL,,58.0
15,2024-10-10,BUY,AKR,,3.0
15,2024-10-31,SELL,WING,,26.0
15,2024-11-12,SELL,AEO,,1325.0
15,2024-11-15,SELL,NSIT,,164.0
15,2024-11-18,SELL,NVO,,90.0
15,2024-12-03,BUY,CNK,,1047.0
15,2024-12-13,BUY,LLYVK,,416.0
15,2024-12-18,BUY,EXLS,,5.0
15,2024-12-19,BUY,RKLB,,2.0
15,2025-02-04,SELL,HAE,,275.0
15,2025-02-05,SELL,MRK,,226.0
15,2025-02-18,SELL,LMT,,58.0
15,2025-02-25,SELL,ADMA,,2036.0
15,2025-02-26,SELL,RKLB,,2.0
15,2025-03-04,SELL,CNK,,1047.0
15,2025-03-04,SELL,CEG,,220.0
15,2025-03-05,SELL,PWR,,248.0
15,2025-03-07,BUY,VRNA,,527.0
15,2025-03-10,BUY,LX,,3790.0
15,2025-03-20,BUY,SRAD,,1559.0
15,2025-03-27,BUY,ESLT,,90.0
15,2025-03-28,BUY,RBRK,,540.0
15,2025-04-03,BUY,EAT,,230.0
15,2025-04-04,SELL,AKR,,3.0
15,2025-04-04,SELL,NVDA,,550.0
15,2025-04-04,BUY,PYCR,,1226.0
15,2025-04-07,BUY,SWI,,1734.0
15,2025-04-08,SELL,LX,,3790.0
15,2025-05-07,BUY,VRSN,,125.0
15,2025-05-08,BUY,CNP,,915.0
15,2025-05-09,BUY,KC,,2461.0
15,2025-05-29,BUY,TDUP,,1048.0
15,2025-06-04,BUY,BBVA,,1.0
15,2025-08-08,SELL,LLY,,103.0
15,2025-09-10,BUY,RBLX,,307.0
15,2025-09-25,SELL,EAT,,230.0
15,2025-10-14,SELL,TRGP,,185.0
15,2025-10-27,BUY,WDC,,309.0
15,2025-10-28,SELL,VRSN,,125.0
15,2025-10-29,SELL,MMYT,,596.0
15,2025-10-30,SELL,KC,,2461.0
15,2025-11-03,SELL,CVSA,,23.0
15,2025-11-05,SELL,TDUP,,1048.0
15,2025-11-13,BUY,INDV,,1340.0
15,2025-11-18,SELL,SRAD,,1559.0
15,2025-11-18,SELL,RBRK,,540.0
15,2025-11-20,SELL,RBLX,,307.0
15,2025-11-20,BUY,BE,,366.0
15,2025-11-28,BUY,LGND,,194.0
15,2025-12-01,BUY,LITE,,124.0
15,2025-12-02,BUY,SNDK,,189.0
15,2025-12-04,BUY,ROIV,,1905.0
15,2025-12-08,BUY,CIEN,,199.0
15,2025-12-18,SELL,BE,,366.0
15,2025-12-19,BUY,PVLA,,413.0
15,2025-12-22,BUY,GOOG,,117.0
15,2025-12-23,BUY,AXTI,,1.0
15,2026-01-22,BUY,ARWR,,4.0
15,2026-01-23,SELL,AXTI,,1.0
15,2026-02-04,SELL,EXLS,,5.0
15,2026-02-25,BUY,NESR,,30.0
15,2026-03-09,BUY,ERAS,,43.0
15,2026-04-29,SELL,ERAS,,43.0
15,2026-05-18,SELL,NRG,,546.0
15,2026-06-01,BUY,KGS,,971.0
15,2026-06-11,SELL,CIEN,,199.0
15,2026-06-11,SELL,PVLA,,413.0
15,2026-06-18,SELL,FOX,,938.0
15,2026-06-18,BUY,ATEX,,867.0
15,2026-07-06,SELL,LITE,,124.0
15,2026-07-08,SELL,SNDK,,189.0
15,2026-07-15,BUY,ATEN,,1747.0
15,2026-07-16,SELL,WDC,,309.0
15,2026-07-16,BUY,BAND,,913.0
15,2026-07-22,BUY,SYRE,,635.0
15,2026-07-30,SELL,BAND,,913.0
20,2006-07-06,BUY,MED,,205.0
20,2006-07-06,BUY,ACLI,,66.0
20,2006-07-06,BUY,FALB,,75.0
20,2006-07-06,BUY,TTI,,131.0
20,2006-07-06,BUY,CHAP1,,56.0
20,2006-07-06,BUY,LFCHY,,64.0
20,2006-07-06,BUY,ADM,,94.0
20,2006-07-06,BUY,LVS,,53.0
20,2006-07-06,BUY,MNST,,19.0
20,2006-07-06,BUY,BFH,,67.0
20,2006-07-06,BUY,AVL1,,84.0
20,2006-07-06,BUY,LECO,,65.0
20,2006-07-06,BUY,DAKT,,137.0
20,2006-07-06,BUY,MTW,,89.0
20,2006-07-06,BUY,VOLT2,,83.0
20,2006-07-06,BUY,EXPD,,74.0
20,2006-07-06,BUY,KEX,,101.0
20,2006-07-06,BUY,OII,,86.0
20,2006-07-06,BUY,FTI1,,57.0
20,2006-07-06,BUY,WEBX1,,111.0
20,2006-07-06,BUY,JLL,,46.0
20,2006-07-06,BUY,AGP,,130.0
20,2006-07-06,BUY,ATI,,58.0
20,2006-07-06,BUY,TEX,,40.0
20,2006-07-06,BUY,WCC,,60.0
20,2006-08-08,SELL,MNST,,76.0
20,2006-08-10,SELL,EXPD,,74.0
20,2006-08-16,SELL,MED,,205.0
20,2006-08-28,SELL,DAKT,,137.0
20,2006-09-08,BUY,CMCSK,,101.0
20,2006-09-12,BUY,HCR1,,65.0
20,2006-09-15,SELL,VOLT2,,83.0
20,2006-09-18,SELL,OII,,86.0
20,2006-09-18,BUY,CXW,,80.0
20,2006-10-04,BUY,CMCSA,,94.0
20,2006-10-17,BUY,EPC,,49.0
20,2006-10-18,BUY,UST1,,41.0
20,2006-11-02,BUY,Q1,,1.0
20,2006-12-18,BUY,MA,,41.0
20,2006-12-26,SELL,TTI,,131.0
20,2006-12-26,SELL,ADM,,94.0
20,2006-12-26,SELL,KEX,,101.0
20,2006-12-26,SELL,FTI1,,57.0
20,2006-12-26,SELL,WEBX1,,111.0
20,2006-12-26,SELL,WCC,,60.0
20,2007-01-30,BUY,TSG1,,129.0
20,2007-01-31,BUY,CF,,136.0
20,2007-02-01,BUY,MTCH,,109.0
20,2007-02-02,BUY,HAS,,146.0
20,2007-02-05,BUY,TRA,,287.0
20,2007-02-06,BUY,UIS,,9.0
20,2007-02-28,SELL,LFCHY,,170.6688
20,2007-03-30,BUY,MIR2,,102.0
20,2007-05-04,SELL,AGP,,130.0
20,2007-05-15,BUY,GEN1,,179.0
20,2007-05-22,SELL,LVS,,53.0
20,2007-06-06,BUY,TRW,,119.0
20,2007-06-13,SELL,ACLI,,132.0
20,2007-06-22,BUY,NRG,,111.0
20,2007-07-16,BUY,GLBL1,,133.0
20,2007-07-25,SELL,MTCH,,109.0
20,2007-07-30,SELL,UIS,,9.0
20,2007-08-10,SELL,TRA,,287.0
20,2007-08-24,BUY,TBSIQ,,118.0
20,2007-08-29,BUY,DRYS,,71.0
20,2007-09-12,BUY,SYNA,,1.0
20,2007-10-30,SELL,CMCSA,,141.0
20,2007-10-30,BUY,EDO,,89.0
20,2007-10-31,SELL,Q1,,1.0
20,2007-11-02,SELL,CMCSK,,151.5
20,2007-11-08,SELL,JLL,,46.0
20,2007-11-08,SELL,TRW,,119.0
20,2007-11-12,SELL,TEX,,80.0
20,2007-11-13,SELL,TBSIQ,,118.0
20,2007-11-13,SELL,DRYS,,71.0
20,2007-11-30,BUY,MTL,,57.0
20,2007-12-03,BUY,MON2,,48.0
20,2007-12-05,BUY,TELFY,,46.0
20,2007-12-11,BUY,IHS2,,71.0
20,2007-12-12,SELL,NRG,,111.0
20,2007-12-12,BUY,BIDU,,12.0
20,2007-12-13,BUY,SIGM,,74.0
20,2007-12-14,BUY,BMRN,,166.0
20,2007-12-17,BUY,KUST,,693.0
20,2007-12-24,SELL,SYNA,,1.0
20,2008-01-04,SELL,GLBL1,,133.0
20,2008-01-07,SELL,ATI,,58.0
20,2008-01-08,SELL,SIGM,,74.0
20,2008-01-10,SELL,HAS,,146.0
20,2008-01-15,BUY,CVD,,50.0
20,2008-01-18,SELL,GEN1,,179.0
20,2008-01-18,SELL,BFH,,67.0
20,2008-01-18,SELL,LECO,,65.0
20,2008-01-18,SELL,MTW,,178.0
20,2008-01-18,SELL,BIDU,,12.0
20,2008-01-28,BUY,CNX,,59.0
20,2008-02-06,BUY,PRGO,,130.0
20,2008-02-07,SELL,CXW,,160.0
20,2008-02-07,BUY,MEE,,114.0
20,2008-02-08,BUY,MOS,,47.0
20,2008-02-11,BUY,INCY,,374.0
20,2008-02-12,BUY,AUXL,,135.0
20,2008-02-13,BUY,GOLD1,,98.0
20,2008-02-21,BUY,FRFHF,,15.0
20,2008-02-22,BUY,CMO,,257.0
20,2008-02-25,BUY,GLDN1,,31.0
20,2008-02-26,BUY,KGC,,1.0
20,2008-02-27,BUY,MFA,,1.0
20,2008-03-07,SELL,CMO,,257.0
20,2008-03-07,SELL,MFA,,1.0
20,2008-03-11,SELL,INCY,,374.0
20,2008-03-14,BUY,CMP,,74.0
20,2008-03-24,SELL,AUXL,,135.0
20,2008-04-09,BUY,WLTGQ,,68.0
20,2008-04-10,BUY,XEC,,55.0
20,2008-04-11,BUY,SWN,,1.0
20,2008-04-30,SELL,KGC,,1.0
20,2008-04-30,SELL,EPC,,49.0
20,2008-05-01,BUY,HP,,71.0
20,2008-05-02,BUY,MMR,,3.0
20,2008-05-29,SELL,TELFY,,46.0
20,2008-06-02,BUY,JRCCQ,,106.0
20,2008-06-03,BUY,CGRNQ,,4.0
20,2008-06-04,SELL,IHS2,,71.0
20,2008-06-13,SELL,GOLD1,,98.0
20,2008-06-30,BUY,UNTCQ,,67.0
20,2008-07-07,SELL,BMRN,,166.0
20,2008-07-07,SELL,MMR,,3.0
20,2008-07-07,BUY,PCXCQ,,35.0
20,2008-07-08,SELL,CVD,,50.0
20,2008-07-09,SELL,JRCCQ,,106.0
20,2008-07-16,BUY,ANRZQ,,53.0
20,2008-07-21,SELL,MIR2,,102.0
20,2008-07-21,SELL,MTL,,171.0
20,2008-07-21,SELL,CNX,,59.0
20,2008-07-24,SELL,MEE,,114.0
20,2008-07-24,SELL,SWN,,1.0
20,2008-07-25,SELL,CGRNQ,,4.0
20,2008-08-05,SELL,MOS,,47.0
20,2008-08-05,SELL,XEC,,55.0
20,2008-08-05,SELL,KUST,,693.0
20,2008-08-06,BUY,SPSX,,100.0
20,2008-08-07,BUY,DRS1,,57.0
20,2008-08-08,BUY,IPHS,,122.0
20,2008-08-11,SELL,HP,,71.0
20,2008-08-12,SELL,FRFHF,,15.0
20,2008-08-22,BUY,FSYS,,82.0
20,2008-08-25,BUY,BUD1,,67.0
20,2008-08-26,BUY,MYGN,,70.0
20,2008-08-27,BUY,SQNM,,203.0
20,2008-08-28,BUY,IKN,,273.0
20,2008-08-29,BUY,WAB,,78.0
20,2008-09-03,BUY,SYNA,,131.0
20,2008-09-04,SELL,CMP,,74.0
20,2008-09-04,SELL,PCXCQ,,35.0
20,2008-09-05,SELL,MA,,41.0
20,2008-09-05,SELL,WLTGQ,,68.0
20,2008-09-05,BUY,THOR1,,160.0
20,2008-09-08,BUY,OCR,,139.0
20,2008-09-09,SELL,UNTCQ,,67.0
20,2008-09-09,BUY,UTHR,,38.0
20,2008-09-10,SELL,CF,,136.0
20,2008-09-10,SELL,MON2,,48.0
20,2008-09-10,SELL,ANRZQ,,53.0
20,2008-09-11,BUY,PLCE,,98.0
20,2008-09-12,BUY,VAR,,63.0
20,2008-09-18,SELL,IPHS,,122.0
20,2008-09-23,BUY,GAS1,,83.0
20,2008-09-30,SELL,FSYS,,82.0
20,2008-10-06,BUY,LDG,,52.0
20,2008-10-07,BUY,VRX1,,201.0
20,2008-10-08,SELL,SYNA,,131.0
20,2008-10-08,BUY,UB,,50.0
20,2008-10-09,SELL,SQNM,,203.0
20,2008-10-09,BUY,IMCL,,54.0
20,2008-10-10,SELL,WAB,,78.0
20,2008-10-13,SELL,VAR,,63.0
20,2008-10-13,BUY,PB,,104.0
20,2008-10-14,BUY,BWLD,,96.0
20,2008-10-15,BUY,FDRY,,214.0
20,2008-10-16,SELL,PLCE,,98.0
20,2008-10-17,BUY,PHLY,,63.0
20,2008-10-20,BUY,ATML,,929.0
20,2008-10-24,SELL,OCR,,139.0
20,2008-10-27,SELL,PRGO,,130.0
20,2008-10-29,SELL,BWLD,,96.0
20,2008-10-29,SELL,THOR1,,160.0
20,2008-10-29,SELL,UTHR,,38.0
20,2008-11-18,BUY,BRL,,54.0
20,2008-11-26,SELL,ATML,,929.0
20,2008-12-15,BUY,APOL,,46.0
20,2008-12-16,BUY,THOR1,,121.0
20,2008-12-17,BUY,ALO1,,96.0
20,2008-12-18,BUY,CBST,,143.0
20,2008-12-19,BUY,CRI,,177.0
20,2008-12-24,SELL,GAS1,,83.0
20,2009-01-13,SELL,PB,,104.0
20,2009-01-21,BUY,LCC,,455.0
20,2009-01-22,BUY,JBLU,,550.0
20,2009-01-23,BUY,IDCC,,112.0
20,2009-01-26,BUY,SMG,,104.0
20,2009-01-27,BUY,MNST,,103.0
20,2009-01-28,BUY,RGLD,,74.0
20,2009-01-29,BUY,FRFHF,,10.0
20,2009-01-30,BUY,ORLY,,114.0
20,2009-02-02,BUY,DLTR,,80.0
20,2009-02-03,BUY,AVAV,,92.0
20,2009-02-04,BUY,ATHN1,,92.0
20,2009-02-05,SELL,LCC,,455.0
20,2009-02-05,BUY,GMCR,,84.0
20,2009-02-06,BUY,FNF,,190.0
20,2009-02-09,BUY,AGP,,116.0
20,2009-02-10,BUY,WTRG,,170.0
20,2009-02-11,BUY,ESINQ,,26.0
20,2009-02-13,BUY,HMY,,277.0
20,2009-02-17,BUY,ALK,,118.0
20,2009-02-19,SELL,CBST,,143.0
20,2009-02-20,SELL,JBLU,,550.0
20,2009-02-20,BUY,MBOT,,1520.0
20,2009-03-02,SELL,ATHN1,,92.0
20,2009-03-03,SELL,THOR1,,121.0
20,2009-03-03,SELL,ALK,,118.0
20,2009-03-04,SELL,VRX1,,201.0
20,2009-03-04,SELL,IDCC,,112.0
20,2009-03-05,SELL,FRFHF,,10.0
20,2009-03-10,BUY,NFLX,,75.0
20,2009-03-11,SELL,AVAV,,92.0
20,2009-03-23,BUY,CVTX,,153.0
20,2009-03-24,BUY,AU,,82.0
20,2009-04-01,BUY,PRDO,,132.0
20,2009-04-02,BUY,AZO,,18.0
20,2009-04-03,BUY,BKNG,,36.0
20,2009-04-06,BUY,IAG,,390.0
20,2009-04-07,BUY,ADM,,100.0
20,2009-04-08,BUY,VTRS,,16.0
20,2009-04-13,SELL,APOL,,46.0
20,2009-04-13,SELL,HMY,,277.0
20,2009-04-14,BUY,SGP1,,134.0
20,2009-05-08,SELL,MYGN,,140.0
20,2009-05-08,SELL,FNF,,190.0
20,2009-05-13,BUY,TIVO,,150.0
20,2009-05-14,BUY,SNDA1,,64.0
20,2009-06-03,BUY,IQNT,,104.0
20,2009-06-10,BUY,PALM,,258.0
20,2009-06-11,BUY,STRZA,,7.0
20,2009-06-18,SELL,MNST,,103.0
20,2009-07-10,SELL,ESINQ,,26.0
20,2009-07-21,SELL,RGLD,,74.0
20,2009-07-21,BUY,STEC1,,102.0
20,2009-07-31,SELL,AGP,,116.0
20,2009-08-03,SELL,WTRG,,170.0
20,2009-08-11,BUY,BIDU,,9.0
20,2009-08-12,SELL,MBOT,,1520.0
20,2009-08-20,BUY,ASH,,101.0
20,2009-09-01,BUY,DTGF,,173.0
20,2009-09-02,BUY,JNY,,215.0
20,2009-09-14,BUY,PWRD1,,13.0
20,2009-09-18,SELL,IQNT,,104.0
20,2009-09-22,SELL,STEC1,,102.0
20,2009-09-23,SELL,AZO,,18.0
20,2009-10-20,BUY,VECO,,144.0
20,2009-10-22,BUY,BEXP,,346.0
20,2009-10-23,BUY,SAN,,34.0
20,2009-10-29,SELL,SNDA1,,64.0
20,2009-11-02,SELL,DTGF,,173.0
20,2009-11-02,SELL,PALM,,258.0
20,2009-12-01,BUY,MATV,,59.0
20,2009-12-03,BUY,MCK,,60.0
20,2009-12-04,BUY,PRGO,,93.0
20,2009-12-18,BUY,UFS,,27.0
20,2010-01-26,SELL,IAG,,390.0
20,2010-02-12,SELL,MATV,,59.0
20,2010-02-26,BUY,EL,,65.0
20,2010-03-08,SELL,PWRD1,,13.0
20,2010-03-17,BUY,LNCR,,100.0
20,2010-04-08,BUY,EW,,4.0
20,2010-04-19,SELL,SAN,,34.0
20,2010-05-19,BUY,IPXL,,25.0
20,2010-05-20,SELL,BKNG,,36.0
20,2010-05-21,SELL,BEXP,,346.0
20,2010-05-26,SELL,VECO,,144.0
20,2010-06-08,SELL,UFS,,27.0
20,2010-06-08,SELL,GMCR,,378.0
20,2010-06-22,BUY,APKT,,148.0
20,2010-06-23,BUY,VCI,,120.0
20,2010-06-28,SELL,PRDO,,132.0
20,2010-06-28,BUY,CMG,,29.0
20,2010-06-30,SELL,JNY,,215.0
20,2010-07-07,SELL,ASH,,101.0
20,2010-07-09,BUY,IDC,,122.0
20,2010-07-12,BUY,THOR1,,92.0
20,2010-07-29,BUY,CRUS,,216.0
20,2010-08-11,SELL,CRI,,177.0
20,2010-08-13,BUY,AZO,,20.0
20,2010-08-16,BUY,VMW,,54.0
20,2010-08-18,SELL,EL,,65.0
20,2010-08-27,SELL,LNCR,,150.0
20,2010-09-13,BUY,VRX1,,66.0
20,2010-09-14,BUY,PWER1,,381.0
20,2010-09-20,BUY,ISLN,,173.0
20,2010-10-12,BUY,BHC,,166.0
20,2010-10-22,SELL,CRUS,,216.0
20,2010-11-08,SELL,IPXL,,25.0
20,2010-11-10,BUY,ENDPQ,,129.0
20,2010-11-12,SELL,THOR1,,92.0
20,2010-11-23,BUY,LYB,,164.0
20,2010-12-09,BUY,SQM,,59.0
20,2010-12-13,SELL,VCI,,120.0
20,2010-12-15,BUY,VMED,,160.0
20,2011-01-13,BUY,NOV,,77.0
20,2011-02-04,BUY,FOSL,,9.0
20,2011-03-01,SELL,PWER1,,381.0
20,2011-03-31,BUY,SM,,43.0
20,2011-05-03,SELL,TIVO,,150.0
20,2011-06-03,BUY,DTGF,,72.0
